,news_date,news_counter,news_topic,news_title,news_time
5064,2001-02-15 00:00:00,40,Earnings Focus,Goodyear Posts Fourth-Quarter Loss,10:09 AM ET
5065,2001-02-15 00:00:00,41,Americas,Canadian Consumer Prices Slip,9:39 AM ET
5066,2001-02-15 00:00:00,42,Tech Center,Tiscali's Posts Sharply Wider Loss,9:35 AM ET
5067,2001-02-15 00:00:00,43,Business and Finance - Asia,Estrada Files Case With Supreme Court,9:33 AM ET
5068,2001-02-15 00:00:00,44,Wine Day,What We're Drinking Now,9:14 AM ET
5069,2001-02-15 00:00:00,45,Belgian Stocks,Telecoms Recover,8:15 AM ET
5070,2001-02-15 00:00:00,46,Tech Center,Autonomy Profit Soothes Investors,8:06 AM ET
5071,2001-02-15 00:00:00,47,Major Business News,Sun Life to Slash U.K. Sales Force,7:55 AM ET
5072,2001-02-15 00:00:00,48,Indian Stocks,Results Boost Indian Shares,7:46 AM ET
5073,2001-02-15 00:00:00,49,Tech Center,"Net Speeding Up Business Cycles, Study Says",7:01 AM ET
5074,2001-02-15 00:00:00,50,Thai Stocks,Shares End Flat in Thin Trade,6:38 AM ET
5075,2001-02-15 00:00:00,51,Malaysian Stocks,Index Ends Lower,6:34 AM ET
5076,2001-02-15 00:00:00,52,Indonesian Stocks,Telkom Deal Lifts Market,5:23 AM ET
5077,2001-02-15 00:00:00,53,Singaporean Stocks,Shares Finish Mixed,5:10 AM ET
5078,2001-02-15 00:00:00,54,Hong Kong Stocks,Shares Finish Lower,4:41 AM ET
5079,2001-02-15 00:00:00,55,Taiwanese Stocks,Nasdaq Rally Boosts Techs,4:30 AM ET
5080,2001-02-15 00:00:00,56,Chinese Stocks,Crackdown Fears Hit Stocks,4:04 AM ET
5081,2001-02-15 00:00:00,57,Japanese Stocks,Tech Stocks Lift Market,3:35 AM ET
5082,2001-02-15 00:00:00,58,Business and Finance - Asia,Thai Airways Posts $40.8 Million Loss,3:31 AM ET
5083,2001-02-15 00:00:00,59,Business and Finance - Asia,Japan's Current-Account Surplus Narrows,2:39 AM ET
5084,2001-02-15 00:00:00,60,South Korean Stocks,Late Selling Sinks Market,2:18 AM ET
5085,2001-02-15 00:00:00,61,Australian Stocks,Blue Chips Hit Market,2:04 AM ET
5086,2001-02-15 00:00:00,62,Business Focus,Schlumberger Mixes Technology With Oil,1:44 AM ET
5087,2001-02-15 00:00:00,63,Tech Center,"MIT, India Close In on Media Lab Pact",1:32 AM ET
5088,2001-02-15 00:00:00,64,Philippine Stocks,Shares Finish Mixed,1:04 AM ET
5089,2001-02-15 00:00:00,65,Politics & Policy,Why the U.S. Census Might Be Adjusted,12:21 AM ET
5090,2001-02-15 00:00:00,66,Business and Finance - Asia,Boeing Wins Singapore Airlines Order,12:13 AM ET
5091,2001-02-15 00:00:00,67,Opinion Journal,The Pardon Precedent,12:10 AM ET
5092,2001-02-15 00:00:00,68,Opinion Journal,Harlem Deserves Better,12:09 AM ET
5093,2001-02-15 00:00:00,69,Opinion Journal,SummaryHeadline,12:08 AM ET
5094,2001-02-15 00:00:00,70,Americas,Brazil GDP Beats Expectations,12:05 AM ET
5095,2001-02-15 00:00:00,71,Business and Finance - Asia,Philippine Senate Opens Sealed Bank Records,12:01 AM ET
5096,2001-02-15 00:00:00,72,Business and Finance - Asia,GM Might Reconsider Daewoo Deal,12:01 AM ET
5097,2001-02-15 00:00:00,73,Media & Marketing,EM.TV Finds Unapproved Contracts,12:01 AM ET
5098,2001-02-15 00:00:00,74,Tech IPO,Investors Shun Time dotCom's IPO,12:01 AM ET
5099,2001-02-15 00:00:00,75,Media & Marketing,Campbell Soup Posts Drop in Earnings,12:01 AM ET
5100,2001-02-15 00:00:00,76,Media & Marketing,McGraw-Hill's Net Slides 12%,12:01 AM ET
5101,2001-02-15 00:00:00,77,Tech Center,EU Commits to Copyright Protection,12:01 AM ET
5102,2001-02-15 00:00:00,78,Media & Marketing,Viacom Posts 77% Drop in Net Income,12:01 AM ET
5103,2001-02-15 00:00:00,79,Money & Investing,TD Waterhouse Profit Falls 35%,12:01 AM ET
5104,2001-02-15 00:00:00,80,Tech Center,AT&T to Keep Some Wireless Stock,12:01 AM ET
5105,2001-02-15 00:00:00,81,Media & Marketing,News Chiefs Address Panel on Election,12:01 AM ET
5106,2001-02-15 00:00:00,82,Business and Finance - Asia,Bank Deposit Disclosure Backfires,12:01 AM ET
5107,2001-02-15 00:00:00,83,Business and Finance - Asia,Japan's Mori Hears More Criticism,12:01 AM ET
5108,2001-02-15 00:00:00,84,Business and Finance - Asia,Lenders Sue Asia Pulp & Paper,12:01 AM ET
5109,2001-02-15 00:00:00,85,Japan and Asia,Illegal Workers Take a Pass on Japan,12:01 AM ET
5110,2001-02-15 00:00:00,86,Business and Finance - Asia,Key Jobs Could Mark New Era,12:01 AM ET
5111,2001-02-15 00:00:00,87,Business and Finance - Asia,"China's Export, Import Growth Slows",12:01 AM ET
5112,2001-02-15 00:00:00,88,Business and Finance - Asia,Asia Pacific Resources to Revise Debt Terms,12:01 AM ET
5113,2001-02-15 00:00:00,89,Business and Finance - Asia,Japan Rules Out Return to Zero Rate,12:01 AM ET
5114,2001-02-15 00:00:00,90,Boss Talk,Schweitzer Gets It Right With Nissan,12:01 AM ET
5115,2001-02-15 00:00:00,91,Breaking Views,Bookham Pins Hope on New Technology,12:01 AM ET
5116,2001-02-15 00:00:00,92,EU Notebook,EU Notebook,12:01 AM ET
5117,2001-02-15 00:00:00,93,Tech Center,Barnes & Noble.com Claims Court Win,12:01 AM ET
5118,2001-02-15 00:00:00,94,Health,EU Analyzes Mad-Cow Among Sheep,12:01 AM ET
5119,2001-02-15 00:00:00,95,International Commentary,Oz's Foul-Weather Friend,12:01 AM ET
5120,2001-02-15 00:00:00,96,International Commentary,China's Organizing Outsiders,12:01 AM ET
5121,2001-02-15 00:00:00,97,Tech Center,Malaysian News Site Tries to Profit,12:01 AM ET
5122,2001-02-15 00:00:00,98,Business and Finance - Europe,"EU Regulators, FIFA Reach Deal",12:01 AM ET
5123,2001-02-15 00:00:00,99,International Commentary,"The Trouble Is With Europe, Not Ireland",12:01 AM ET
5124,2001-02-15 00:00:00,100,International Commentary,Ireland's 'Golden Age',12:01 AM ET
5125,2001-02-15 00:00:00,101,International Commentary,"Britain, Ireland and the Euro",12:01 AM ET
5126,2001-02-15 00:00:00,102,International Commentary,Routine Harassment,12:01 AM ET
5127,2001-02-15 00:00:00,103,State of the Union,The Great Balkan Botch-Up,12:01 AM ET
5128,2001-02-15 00:00:00,104,Americas,Canada Mirrors U.S. Productivity,12:01 AM ET
5129,2001-02-15 00:00:00,105,Letters to the Editor,Letters to the Editor,12:01 AM ET
5130,2001-02-15 00:00:00,106,Pepper...and Salt,Pepper . . . and Salt,12:01 AM ET
5131,2001-02-15 00:00:00,107,Corrections & Amplifications,Corrections & Amplifications,12:01 AM ET
5132,2001-02-15 00:00:00,108,Tech Center,First Tuesday to Buy Back Brand,12:01 AM ET
5133,2001-02-15 00:00:00,109,Review & Outlook,Power Grab,12:01 AM ET
5134,2001-02-15 00:00:00,110,Health,Inspectors Test for Mad-Cow Signs,12:01 AM ET
5135,2001-02-15 00:00:00,111,Review & Outlook,Walking to Work,12:01 AM ET
5136,2001-02-15 00:00:00,112,Americas,Four Guatemala Banks Are at Risk,12:01 AM ET
5137,2001-02-15 00:00:00,113,Asian Marketing,Philippine Pageant Seeks 'Miss Earth',12:01 AM ET
5138,2001-02-15 00:00:00,114,Tech Center,Nokia Maintains Its Market Share,12:01 AM ET
5139,2001-02-15 00:00:00,115,Politics & People,The Bush-McCain Cold War,12:01 AM ET
5140,2001-02-15 00:00:00,116,Business and Finance - Europe,Nomura Increases Pub Holdings,12:01 AM ET
5141,2001-02-15 00:00:00,117,Americas,Mexico's Economy Hit the Brakes,12:01 AM ET
5142,2001-02-15 00:00:00,118,Americas,Brazil Keeps Key Rate at 15.25%,12:01 AM ET
5143,2001-02-15 00:00:00,119,Media & Marketing,Agora Posts 31% Rise in Net Profit,12:01 AM ET
5144,2001-02-15 00:00:00,120,Tech Center,IBM's PC Unit Turns Around,12:01 AM ET
5145,2001-02-15 00:00:00,121,Tech Center,Intel Hopes Pentium 4 Revives Sales,12:01 AM ET
5146,2001-02-15 00:00:00,122,Page One Feature,Innovation Speeds Manufacturing,12:01 AM ET
5147,2001-02-15 00:00:00,123,Marketplace,Smart Car May Have a New Use,12:01 AM ET
5148,2001-02-15 00:00:00,124,Economy,Central Banks Take U.S. Cue,12:01 AM ET
5149,2001-02-15 00:00:00,125,Health,EU Passes New Crop Regulations,12:01 AM ET
5150,2001-02-15 00:00:00,126,Page One Feature,Show Time for the Jack Russell?,12:01 AM ET
5151,2001-02-15 00:00:00,127,Media & Marketing,Mexico Broadcasters Decry Morals Move,12:01 AM ET
5152,2001-02-15 00:00:00,128,Mutual Funds,Stock-Fund Party Sees Slowdown,12:01 AM ET
5153,2001-02-15 00:00:00,129,Advertising,Siemens Woos Youth With New Attitude,12:01 AM ET
5154,2001-02-15 00:00:00,130,Politics & Policy,Census Dispute May Go to High Court,12:01 AM ET
5155,2001-02-15 00:00:00,131,Tech Center,Webvan Founder Resigns From Board,12:01 AM ET
5156,2001-02-15 00:00:00,132,Tech IPO,Siemens Gears Up for Unisphere Listing,12:01 AM ET
5157,2001-02-15 00:00:00,133,Business and Finance - Europe,Italian Bank Looks for Partner,12:01 AM ET
5158,2001-02-15 00:00:00,134,Politics & Policy,Top Democrat Wants Tax Cut Trigger,12:01 AM ET
5159,2001-02-15 00:00:00,135,Business and Finance - Europe,Europe Lags in Online Privacy Rights,12:01 AM ET
5160,2001-02-15 00:00:00,136,Politics & Policy,Reform Could Undermine Parties,12:01 AM ET
5161,2001-02-15 00:00:00,137,Money & Investing,Bear Stearns Will Buy Specialist Firm,12:01 AM ET
5162,2001-02-15 00:00:00,138,Politics & Policy,Government to Cut U.S. Firms' Subsidies,12:01 AM ET
5163,2001-02-15 00:00:00,139,Money & Investing,Support Builds for Cutting SEC Fees,12:01 AM ET
5164,2001-02-15 00:00:00,140,Politics & Policy,Bush Considers Taxing Legal Fees,12:01 AM ET
5165,2001-02-15 00:00:00,141,Politics & Policy,'Digital Divide' Aid May Be Cut,12:01 AM ET
5166,2001-02-15 00:00:00,142,Business and Finance - Europe,Farm Revolution Sprouts in Russia,12:01 AM ET
5167,2001-02-15 00:00:00,143,Politics & Policy,U.S. Will Need More Oil From Mideast,12:01 AM ET
5168,2001-02-15 00:00:00,144,Tech Center,Symbol Sets Supply Deal With Kmart,12:01 AM ET
5169,2001-02-15 00:00:00,145,Earnings Focus,Tricon Net Income Falls 12%,12:01 AM ET
5170,2001-02-15 00:00:00,146,Tech Center,Convenience Stores to Use Software,12:01 AM ET
5171,2001-02-15 00:00:00,147,Law,Ford Workers File Bias Suit,12:01 AM ET
5172,2001-02-15 00:00:00,148,Health,Genzyme Biosurgery to Cut Jobs,12:01 AM ET
5173,2001-02-15 00:00:00,149,Media & Marketing,"Carlsberg, Coke to Dissolve Venture",12:01 AM ET
5174,2001-02-15 00:00:00,150,Americas,TV Azteca Posts Positive Results for Year,12:01 AM ET
5175,2001-02-15 00:00:00,151,Special Report: California Power Crisis,Davis Backs State Purchase of Assets,12:01 AM ET
5176,2001-02-15 00:00:00,152,Law,Court Rules in Eminent-Domain Fight,12:01 AM ET
5177,2001-02-15 00:00:00,153,Tech Center,Elonex Firms File Patent Lawsuits,12:01 AM ET
5178,2001-02-15 00:00:00,154,Politics & Policy,Bush to Reassess Peacekeeping Missions,12:01 AM ET
5179,2001-02-15 00:00:00,155,Earnings Focus,Newell Rubbermaid Earnings Fall,12:01 AM ET
5180,2001-02-15 00:00:00,156,Tech Center,VoiceStream's Deficit Widened,12:01 AM ET
5181,2001-02-15 00:00:00,157,Tech Center,"Xerox May Cut 6,000 More Jobs",12:01 AM ET
5182,2001-02-15 00:00:00,158,Law,Injunction Is Issued Against Pilots Union,12:01 AM ET
5183,2001-02-15 00:00:00,159,Commentary,Democrats Must Censure Clinton,12:01 AM ET
5184,2001-02-15 00:00:00,160,Commentary,Census Sampling Is Dangerous,12:01 AM ET
5185,2001-02-15 00:00:00,161,Leisure & Arts,Where Have All the Kennels Gone?,12:01 AM ET
5186,2001-02-15 00:00:00,162,Commentary,Faith-Based Charity Works,12:01 AM ET
5187,2001-02-15 00:00:00,163,Leisure & Arts,A Touch of Class-Action,12:01 AM ET
5188,2001-02-15 00:00:00,164,Leisure & Arts,Comment: Scholarship,12:01 AM ET
5189,2001-02-15 00:00:00,165,Bookshelf,Bookshelf: A Business That Is Still Burning,12:01 AM ET
5190,2001-02-15 00:00:00,166,Media & Marketing,Small Businesses Feel Slowdown,12:01 AM ET
5191,2001-02-15 00:00:00,167,Who's News,Credence Systems Names New CFO,12:01 AM ET
5192,2001-02-15 00:00:00,168,Off the Charts,Off the Charts / Tech Tracker,12:01 AM ET
5193,2001-02-15 00:00:00,169,Tech Center,Cablevision to Delay New Set-Top Boxes,12:01 AM ET
5194,2001-02-15 00:00:00,170,Tech Center,Global Crossing's Loss Doubled,12:01 AM ET
5195,2001-02-16 00:00:00,1,Extra,Shattering the Clich&eacute;s of Race,11:59 PM ET
5196,2001-02-16 00:00:00,2,Tech Center,Yahoo! Europe's Arredondo Resigns,11:59 PM ET
5197,2001-02-16 00:00:00,3,Tech Center,Network Solutions Sells Its Database,11:59 PM ET
5198,2001-02-16 00:00:00,4,Marketplace,Brain Pacemaker Sparks Hope,11:59 PM ET
5199,2001-02-16 00:00:00,5,Journal Crossword,The Solution: Ticker Symbols,11:59 PM ET
5200,2001-02-16 00:00:00,6,Art & Money,Look-Alikes Become Pricier,10:24 PM ET
5201,2001-02-16 00:00:00,7,World-Wide,Bush Meets With Vicente Fox,8:57 PM ET
5202,2001-02-16 00:00:00,8,Business and Finance - Asia,Japan Downgrades Economic View,8:37 PM ET
5203,2001-02-16 00:00:00,9,Money & Investing,Morgan Stanley Executive Resigns,8:07 PM ET
5204,2001-02-16 00:00:00,10,Money & Investing,Court Says Broker Theft Isn't Fraud,7:47 PM ET
5205,2001-02-16 00:00:00,11,Americas,Petrobras Net Profit Spikes 465%,6:38 PM ET
5206,2001-02-16 00:00:00,12,Canadian Stocks,Nortel Sinks Toronto Shares,5:55 PM ET
5207,2001-02-16 00:00:00,13,Argentine Stocks,Merval Ends Lower,5:54 PM ET
5208,2001-02-16 00:00:00,14,Voices,Censure Clinton?,5:53 PM ET
5209,2001-02-16 00:00:00,15,Voices,Charity Works,5:32 PM ET
5210,2001-02-16 00:00:00,16,Mexican Stocks,Renewed Fears Drop Shares,5:20 PM ET
5211,2001-02-16 00:00:00,17,Americas,"Ecuador, Consortium Enter Pact",5:06 PM ET
5212,2001-02-16 00:00:00,18,Brazilian Stocks,Rate Jitters Sink Bovespa,5:01 PM ET
5213,2001-02-16 00:00:00,19,Tech Center,Dell's Profit Is Flat; Revenue Rises 28%,4:14 PM ET
5214,2001-02-16 00:00:00,20,Swiss Stocks,Weak U.S. Hurts Market,3:12 PM ET
5215,2001-02-16 00:00:00,21,Time Off,A Week of Diversions,3:09 PM ET
5216,2001-02-16 00:00:00,22,Washington Wire,Washington Wire,2:49 PM ET
5217,2001-02-16 00:00:00,23,British Stocks,Withering Techs Hurt FTSE,2:48 PM ET
5218,2001-02-16 00:00:00,24,Swedish Stocks,Telecom Shares Lead Decline,2:33 PM ET
5219,2001-02-16 00:00:00,25,Spanish Stocks,Tech Shares Hurt IBEX,2:31 PM ET
5220,2001-02-16 00:00:00,26,Money & Investing,Collecting,2:22 PM ET
5221,2001-02-16 00:00:00,27,Leisure & Arts,Art,2:11 PM ET
5222,2001-02-16 00:00:00,28,South African Stocks,Shares Advance on Anglo Bid,2:10 PM ET
5223,2001-02-16 00:00:00,29,Italian Stocks,Nasdaq Prompts Sell-Off,2:01 PM ET
5224,2001-02-16 00:00:00,30,Money & Investing,Personal Finance,1:58 PM ET
5225,2001-02-16 00:00:00,31,German Stocks,Techs Hurt by Sell-Off,1:55 PM ET
5226,2001-02-16 00:00:00,32,Belgian Stocks,Index Closes Lower,1:45 PM ET
5227,2001-02-16 00:00:00,33,Business and Finance - Asia,Ayala's Annual Profit Falls 38%,1:41 PM ET
5228,2001-02-16 00:00:00,34,French Stocks,Market Falls on Tech Woes,12:59 PM ET
5229,2001-02-16 00:00:00,35,Tech Center,SingTel Bids for Australia's Optus,12:53 PM ET
5230,2001-02-16 00:00:00,36,Dutch Stocks,Dutch Shares Decline,12:33 PM ET
5231,2001-02-16 00:00:00,37,Major Business News,Sema Posts 4.4% Profit Decline,12:25 PM ET
5232,2001-02-16 00:00:00,38,World-Wide,Suharto's Daughter Is Suspect in Embezzling,12:04 PM ET
5233,2001-02-16 00:00:00,39,Page One Feature,Living in a Smash-Mouth World,11:58 AM ET
5234,2001-02-16 00:00:00,40,World-Wide,U.S. Marine Is Indicted for Arson in Japan,11:33 AM ET
5235,2001-02-16 00:00:00,41,Business and Finance - Europe,French Investment Outlook Improves,11:29 AM ET
5236,2001-02-16 00:00:00,42,Tech Center,Future Network to Cut 350 Jobs,11:12 AM ET
5237,2001-02-16 00:00:00,43,Business and Finance - Europe,"Usinor, Arbed, Aceralia in Merger Talks",11:08 AM ET
5238,2001-02-16 00:00:00,44,Tech Center,Yahoo Asia's Managing Director Resigns,10:26 AM ET
5239,2001-02-16 00:00:00,45,Tech Center,Evolve to Cut 10% of Work Force,10:12 AM ET
5240,2001-02-16 00:00:00,46,Business and Finance - Europe,Lloyds Posts 7.3% Pretax-Profit Rise,9:35 AM ET
5241,2001-02-16 00:00:00,47,Tech Center,EM.TV's Becker Resigns,9:16 AM ET
5242,2001-02-16 00:00:00,48,Business and Finance - Europe,Euro Roiled by O'Neill Comments,9:05 AM ET
5243,2001-02-16 00:00:00,49,Business and Finance - Asia,SK Telecom's Net Tripled in 2000,8:54 AM ET
5244,2001-02-16 00:00:00,50,Major Business News,Telenor Posts Steep Drop in Profit,8:33 AM ET
5245,2001-02-16 00:00:00,51,Indian Stocks,Tech Fall Pressures Index,8:06 AM ET
5246,2001-02-16 00:00:00,52,World-Wide,McVeigh Lets Clemency Deadline Pass,7:53 AM ET
5247,2001-02-16 00:00:00,53,Malaysian Stocks,Shares Rise Slightly,7:18 AM ET
5248,2001-02-16 00:00:00,54,Thai Stocks,Electronics Lead Advance,7:13 AM ET
5249,2001-02-16 00:00:00,55,Major Business News,Orbital and KMS in Merger Talks,6:48 AM ET
5250,2001-02-16 00:00:00,56,Earnings Focus,Problems Plague Schering-Plough,6:46 AM ET
5251,2001-02-16 00:00:00,57,Business and Finance - Asia,"Daewoo Motor Lays Off 1,750",6:14 AM ET
5252,2001-02-16 00:00:00,58,Japanese Stocks,Blue Chips Post Losses,5:46 AM ET
5253,2001-02-16 00:00:00,59,Deals & Deal Makers,XL Capital to Buy Slice in Winterthur,5:26 AM ET
5254,2001-02-16 00:00:00,60,Indonesian Stocks,Profit-Taking Hits Market,5:06 AM ET
5255,2001-02-16 00:00:00,61,Tech Center,Indosat Plans to Boost Satelindo Stake,4:55 AM ET
5256,2001-02-16 00:00:00,62,Tech Center,Broadband Sports to Shut Down,4:53 AM ET
5257,2001-02-16 00:00:00,63,Hong Kong Stocks,Telecom Stocks Hit Market,4:20 AM ET
5258,2001-02-16 00:00:00,64,Politics & Policy,Thomas Leads Fund Drive,4:07 AM ET
5259,2001-02-16 00:00:00,65,Deals & Deal Makers,XL Capital to Buy Stake in Winterthur,4:07 AM ET
5260,2001-02-16 00:00:00,66,Chinese Stocks,Blue Chips Lift Market,4:00 AM ET
5261,2001-02-16 00:00:00,67,Politics & Policy,Labor Feels Effects of GOP Presidency,3:53 AM ET
5262,2001-02-16 00:00:00,68,Media & Marketing,EM.TV Announces Rescue Plan,3:49 AM ET
5263,2001-02-16 00:00:00,69,South Korean Stocks,Shares Finish Mixed,3:28 AM ET
5264,2001-02-16 00:00:00,70,Taiwanese Stocks,Profit-Taking Hits Shares,1:57 AM ET
5265,2001-02-16 00:00:00,71,Business and Finance - Asia,Motorcycle Makers Ponder Legal Action,1:55 AM ET
5266,2001-02-16 00:00:00,72,Australian Stocks,Nasdaq Woes Hit Market,1:45 AM ET
5267,2001-02-16 00:00:00,73,Philippine Stocks,Bargain Hunting Lifts Shares,12:43 AM ET
5268,2001-02-16 00:00:00,74,Tech Center,Indosat Plans to Boost Satelindo Stake,12:41 AM ET
5269,2001-02-16 00:00:00,75,Tech Center,Satellite Restores Web Access to China,12:41 AM ET
5270,2001-02-16 00:00:00,76,Tech Center,Ciena's Profit and Revenue Surge,12:33 AM ET
5271,2001-02-16 00:00:00,77,Business and Finance - Asia,Thai Court Backs TPI Petition,12:28 AM ET
5272,2001-02-16 00:00:00,78,Business and Finance - Asia,Jakarta Asset Sale Faces Delays,12:22 AM ET
5273,2001-02-16 00:00:00,79,World-Wide,IRS Reports Drop in Enforcement,12:19 AM ET
5274,2001-02-16 00:00:00,80,Tech Center,Future Network May Sell Business 2.0,12:17 AM ET
5275,2001-02-16 00:00:00,81,Tech Center,Software Would Track Piracy,12:13 AM ET
5276,2001-02-16 00:00:00,82,Who's News,IDS Intelligent's Finance Chief Resigns,12:13 AM ET
5277,2001-02-16 00:00:00,83,World-Wide,McAuliffe Played Role in Clinton Pardon,12:12 AM ET
5278,2001-02-16 00:00:00,84,Review & Outlook,That's Rich,12:09 AM ET
5279,2001-02-16 00:00:00,85,Tech Center,Lucent Faces Obstacles Raising Financing,12:03 AM ET
5280,2001-02-16 00:00:00,86,Art & Money,Museum Audiences Get Small(er),12:01 AM ET
5281,2001-02-16 00:00:00,87,House of the Week,Artists in Residence,12:01 AM ET
5282,2001-02-16 00:00:00,88,Home Front,Private Properties,12:01 AM ET
5283,2001-02-16 00:00:00,89,Dow Jones Real-Estate Index,Dow Jones Real-Estate Index,12:01 AM ET
5284,2001-02-16 00:00:00,90,Money & Investing,Tech-Heavy Amateurs Lose to Pros,12:01 AM ET
5285,2001-02-16 00:00:00,91,Health,Novartis Expects Profit to Be Squeezed,12:01 AM ET
5286,2001-02-16 00:00:00,92,Business and Finance - Asia,Honda's Net Profit Drops 25%,12:01 AM ET
5287,2001-02-16 00:00:00,93,Business and Finance - Europe,Repsol-YPF's Net Rises 54% in 4Q,12:01 AM ET
5288,2001-02-16 00:00:00,94,Business and Finance - Europe,De Beers Gets Higher Takeover Bid,12:01 AM ET
5289,2001-02-16 00:00:00,95,Money & Investing,ECB Leaves Key Rate Unchanged,12:01 AM ET
5290,2001-02-16 00:00:00,96,Money & Investing,Schwab May Miss Profit Estimates,12:01 AM ET
5291,2001-02-16 00:00:00,97,Money & Investing,Goldman to Close Part of Bond Unit,12:01 AM ET
5292,2001-02-16 00:00:00,98,Tech Center,"Alltel Cuts Outlook, Jobs",12:01 AM ET
5293,2001-02-16 00:00:00,99,Business and Finance - Asia,Mitsubishi Recalls 1.4 Million Cars,12:01 AM ET
5294,2001-02-16 00:00:00,100,Media & Marketing,Office Depot Posts Loss for Quarter,12:01 AM ET
5295,2001-02-16 00:00:00,101,Tech Center,U.S. Won't Oppose Move.com Deal,12:01 AM ET
5296,2001-02-16 00:00:00,102,Major Business News,Loews Cineplex Files for Chapter 11,12:01 AM ET
5297,2001-02-16 00:00:00,103,Americas,'Boot Summit' May Lead to Policy Shifts,12:01 AM ET
5298,2001-02-16 00:00:00,104,Tech Center,Loral Posts 4th-Quarter Loss,12:01 AM ET
5299,2001-02-16 00:00:00,105,Tech Center,H-P Posts 59% Drop in Net Income,12:01 AM ET
5300,2001-02-16 00:00:00,106,The Global Player,Bush Won't 'Play' Emerging Markets,12:01 AM ET
5301,2001-02-16 00:00:00,107,Money & Investing,SEC Case Shows Perils of Risky Munis,12:01 AM ET
5302,2001-02-16 00:00:00,108,Business and Finance - Asia,Mazda Expects to Gain in U.S. Market,12:01 AM ET
5303,2001-02-16 00:00:00,109,Weekend Asia,Arbitrage,12:01 AM ET
5304,2001-02-16 00:00:00,110,Americas,Growth Slows to 5.1% in Mexico,12:01 AM ET
5305,2001-02-16 00:00:00,111,Tech Center,"Motorola, Psion Don't See Eye to Eye",12:01 AM ET
5306,2001-02-16 00:00:00,112,World-Wide,U.S. Urges Russia to Repay Debt,12:01 AM ET
5307,2001-02-16 00:00:00,113,Business and Finance - Europe,P&O Cruises Forecasts Rosy Year,12:01 AM ET
5308,2001-02-16 00:00:00,114,Business and Finance - Europe,Airbus Project Hits Turbulence,12:01 AM ET
5309,2001-02-16 00:00:00,115,Business and Finance - Europe,Rumors Swirl Before PZU IPO,12:01 AM ET
5310,2001-02-16 00:00:00,116,Breaking Views,Germany Should Merge 3G Winners,12:01 AM ET
5311,2001-02-16 00:00:00,117,Tech Center,IMerchants Targets B-to-B Sector,12:01 AM ET
5312,2001-02-16 00:00:00,118,Americas,CNP Purchases Stake in Sasse,12:01 AM ET
5313,2001-02-16 00:00:00,119,International Commentary,No Green Peace,12:01 AM ET
5314,2001-02-16 00:00:00,120,Tech Center,"Nortel Cuts Earnings, Revenue Forecasts",12:01 AM ET
5315,2001-02-16 00:00:00,121,Deals & Deal Makers,Bids & Offers,12:01 AM ET
5316,2001-02-16 00:00:00,122,Heard on the Street,Biotechs Unlikely to Match Hot 2000,12:01 AM ET
5317,2001-02-16 00:00:00,123,International Commentary,"Hebron, Through Soldiers' Eyes",12:01 AM ET
5318,2001-02-16 00:00:00,124,Business and Finance - Europe,Italy to Sell 5% Stake in Eni,12:01 AM ET
5319,2001-02-16 00:00:00,125,Mutual Funds,Some Firms Cap Fees for Investors,12:01 AM ET
5320,2001-02-16 00:00:00,126,International Commentary,Adequate Protection,12:01 AM ET
5321,2001-02-16 00:00:00,127,East of the Oder,Has the Middle Class Reached Critical Mass?,12:01 AM ET
5322,2001-02-16 00:00:00,128,Business and Finance - Europe,Energy Sector Crimes Cost Russia,12:01 AM ET
5323,2001-02-16 00:00:00,129,News from Handelsblatt,Researchers Have High Hopes for Tina,12:01 AM ET
5324,2001-02-16 00:00:00,130,Tech Center,T-Online Ditches Flat-Rate Pricing,12:01 AM ET
5325,2001-02-16 00:00:00,131,Money & Investing,Bill Seeks to Curb Mortgage Giants,12:01 AM ET
5326,2001-02-16 00:00:00,132,Business and Finance - Europe,Serbian Peace Plan Gets Limited Support,12:01 AM ET
5327,2001-02-16 00:00:00,133,Your Money Matters,Shifting Annuities May Help Brokers,12:01 AM ET
5328,2001-02-16 00:00:00,134,Page One Feature,Inside Gene Phillips' Empire,12:01 AM ET
5329,2001-02-16 00:00:00,135,Page One Feature,Energy Crisis Shows How Bush Will Operate,12:01 AM ET
5330,2001-02-16 00:00:00,136,International Commentary,Carrot and Stick for Japan's Banks,12:01 AM ET
5331,2001-02-16 00:00:00,137,Review & Outlook,Dead Men Voting,12:01 AM ET
5332,2001-02-16 00:00:00,138,Corrections & Amplifications,Corrections & Amplifications,12:01 AM ET
5333,2001-02-16 00:00:00,139,Journal Crossword,The Solution: Ticker Symbols,12:01 AM ET
5334,2001-02-16 00:00:00,140,Letters to the Editor,Letters to the Editor,12:01 AM ET
5335,2001-02-16 00:00:00,141,Pepper...and Salt,Pepper . . . and Salt,12:01 AM ET
5336,2001-02-16 00:00:00,142,Tech Center,Priceline Misses Estimates,12:01 AM ET
5337,2001-02-16 00:00:00,143,International Commentary,Letters to the Editor,12:01 AM ET
5338,2001-02-16 00:00:00,144,International Commentary,Japan and Security,12:01 AM ET
5339,2001-02-16 00:00:00,145,Bookshelf,Mind Games,12:01 AM ET
5340,2001-02-16 00:00:00,146,Business and Finance - Europe,EDF Plans for Big Acquisitions,12:01 AM ET
5341,2001-02-16 00:00:00,147,News from Handelsblatt,Local Bank Analysts Top Big Banks,12:01 AM ET
