,news_date,news_counter,news_topic,news_title,news_time
146,1998-01-04 00:00:00,1,Weak Yen Damps Shares,Weak Yen Damps Shares,10:45 PM ET
147,1998-01-04 00:00:00,2,Issing Warns Against Tight Money,Issing Warns Against Tight Money,1:13 PM ET
148,1998-01-04 00:00:00,3,Microsoft Swallows Hotmail,Microsoft Swallows Hotmail,10:13 AM ET
149,1998-01-04 00:00:00,4,Iraq Ready to Pump Oil,Iraq Ready to Pump Oil,7:48 AM ET
150,1998-01-04 00:00:00,5,Investors Turn to Strong Dollar,Investors Turn to Strong Dollar,12:01 AM ET
151,1998-01-05 00:00:00,1,Work Week,Work Week,11:59 PM ET
152,1998-01-05 00:00:00,2,The Business School Edge?,The Business School Edge?,11:57 PM ET
153,1998-01-05 00:00:00,3,Microsoft's Letter,Microsoft's Letter,9:23 PM ET
154,1998-01-05 00:00:00,4,Lawrence Lessig's E-Mail,Lawrence Lessig's E-Mail,9:23 PM ET
155,1998-01-05 00:00:00,5,Luchetti Told to Downsize or Move,Luchetti Told to Downsize or Move,8:41 PM ET
156,1998-01-05 00:00:00,6,Brazil to Announce Final Budget,Brazil to Announce Final Budget,8:38 PM ET
157,1998-01-05 00:00:00,7,Canada Replaces Boeing Fleet,Canada Replaces Boeing Fleet,8:36 PM ET
158,1998-01-05 00:00:00,8,Teams Play Playoffs Not to Lose,Teams Play Playoffs Not to Lose,7:28 PM ET
159,1998-01-05 00:00:00,9,"Deal Links Yahoo!, GeoCities","Deal Links Yahoo!, GeoCities",6:47 PM ET
160,1998-01-05 00:00:00,10,Investors Buy Blue Chips,Investors Buy Blue Chips,6:12 PM ET
161,1998-01-05 00:00:00,11,Stocks Track Volatile Dow,Stocks Track Volatile Dow,6:12 PM ET
162,1998-01-05 00:00:00,12,Banking Gains Lift Index,Banking Gains Lift Index,6:11 PM ET
163,1998-01-05 00:00:00,13,China Railway to Lay Off Workers,China Railway to Lay Off Workers,5:35 PM ET
164,1998-01-05 00:00:00,14,Funds Remain Sidelined,Funds Remain Sidelined,5:35 PM ET
165,1998-01-05 00:00:00,15,Lincoln National to Cut Jobs,Lincoln National to Cut Jobs,5:09 PM ET
166,1998-01-05 00:00:00,16,Sara Lee Sells Textile Operations,Sara Lee Sells Textile Operations,5:08 PM ET
167,1998-01-05 00:00:00,17,E*Trade Posts Solid Net,E*Trade Posts Solid Net,5:07 PM ET
168,1998-01-05 00:00:00,18,Waste Management to Refile,Waste Management to Refile,5:07 PM ET
169,1998-01-05 00:00:00,19,Wall Street Rally Boosts Shares,Wall Street Rally Boosts Shares,3:37 PM ET
170,1998-01-05 00:00:00,20,Chip Firms Had Weak Quarter,Chip Firms Had Weak Quarter,3:37 PM ET
171,1998-01-05 00:00:00,21,Walgreen Meets Expectations,Walgreen Meets Expectations,2:14 PM ET
172,1998-01-05 00:00:00,22,H-P Unveils Sub-$800 PC,H-P Unveils Sub-$800 PC,1:56 PM ET
173,1998-01-05 00:00:00,23,Stocks Climb to Record,Stocks Climb to Record,1:53 PM ET
174,1998-01-05 00:00:00,24,Shares Climb on Rising Dollar,Shares Climb on Rising Dollar,1:53 PM ET
175,1998-01-05 00:00:00,25,Networker Results Look Good,Networker Results Look Good,1:33 PM ET
176,1998-01-05 00:00:00,26,Stocks Gain With Strong Dollar,Stocks Gain With Strong Dollar,1:25 PM ET
177,1998-01-05 00:00:00,27,"ValueVision, National Media Join","ValueVision, National Media Join",12:47 PM ET
178,1998-01-05 00:00:00,28,Banks Lead Shares to Record,Banks Lead Shares to Record,12:42 PM ET
179,1998-01-05 00:00:00,29,Shares Lift on Rising Dollar,Shares Lift on Rising Dollar,12:40 PM ET
180,1998-01-05 00:00:00,30,Strong Dollar Leads Rally,Strong Dollar Leads Rally,12:12 PM ET
181,1998-01-05 00:00:00,31,Stronger Dollar Lifts Stocks,Stronger Dollar Lifts Stocks,11:38 AM ET
182,1998-01-05 00:00:00,32,Manufacturing Growth Slows,Manufacturing Growth Slows,11:21 AM ET
183,1998-01-05 00:00:00,33,"Weak Gold, Rand Sink Shares","Weak Gold, Rand Sink Shares",10:49 AM ET
184,1998-01-05 00:00:00,34,Sony Buys NextLevel Stake,Sony Buys NextLevel Stake,9:55 AM ET
185,1998-01-05 00:00:00,35,Strong Dollar Lifts Shares,Strong Dollar Lifts Shares,9:03 AM ET
186,1998-01-05 00:00:00,36,Automobile Sales Fall in Japan,Automobile Sales Fall in Japan,7:12 AM ET
187,1998-01-05 00:00:00,37,Baht Hits Record Low,Baht Hits Record Low,7:09 AM ET
188,1998-01-05 00:00:00,38,Shares Drop on Weak Ringgit,Shares Drop on Weak Ringgit,7:08 AM ET
189,1998-01-05 00:00:00,39,Telecom Shares Boost Market,Telecom Shares Boost Market,7:07 AM ET
190,1998-01-05 00:00:00,40,Bank Stocks Lead Advance,Bank Stocks Lead Advance,6:04 AM ET
191,1998-01-05 00:00:00,41,Soft Currencies Hit Stocks,Soft Currencies Hit Stocks,6:03 AM ET
192,1998-01-05 00:00:00,42,Foreign Investors Lift Index 3%,Foreign Investors Lift Index 3%,5:04 AM ET
193,1998-01-05 00:00:00,43,Hang Seng Plunges 3.5%,Hang Seng Plunges 3.5%,4:13 AM ET
194,1998-01-05 00:00:00,44,Peso's Slide Hurts Shares,Peso's Slide Hurts Shares,4:13 AM ET
195,1998-01-05 00:00:00,45,Yuan Losses Worry Investors,Yuan Losses Worry Investors,2:07 AM ET
196,1998-01-05 00:00:00,46,Case Rate May Hasten Cures,Case Rate May Hasten Cures,2:06 AM ET
197,1998-01-05 00:00:00,47,Manager Leaves Russia Fund,Manager Leaves Russia Fund,2:03 AM ET
198,1998-01-05 00:00:00,48,Therapists Try Cost Self-Control,Therapists Try Cost Self-Control,1:18 AM ET
199,1998-01-05 00:00:00,49,SummaryHeadline,SummaryHeadline,12:01 AM ET
200,1998-01-05 00:00:00,50,Sybase Warns of Weak Earnings,Sybase Warns of Weak Earnings,12:01 AM ET
201,1998-01-05 00:00:00,51,Baby Bells Remain Cautious,Baby Bells Remain Cautious,12:01 AM ET
202,1998-01-05 00:00:00,52,Beverage Results Are Weak,Beverage Results Are Weak,12:01 AM ET
203,1998-01-05 00:00:00,53,Costs? Down. Patients? Don't Ask.,Costs? Down. Patients? Don't Ask.,12:01 AM ET
204,1998-01-05 00:00:00,54,Trading Clips Banks' Profits,Trading Clips Banks' Profits,12:01 AM ET
205,1998-01-05 00:00:00,55,It Seemed Like Only Yesterday,It Seemed Like Only Yesterday,12:01 AM ET
206,1998-01-05 00:00:00,56,Play Boule!,Play Boule!,12:01 AM ET
207,1998-01-05 00:00:00,57,Greenspan Ponders Deflation,Greenspan Ponders Deflation,12:01 AM ET
208,1998-01-05 00:00:00,58,Gobernacion Gets New Chief,Gobernacion Gets New Chief,12:01 AM ET
209,1998-01-05 00:00:00,59,U.S. Runs From Asia Funds,U.S. Runs From Asia Funds,12:01 AM ET
210,1998-01-05 00:00:00,60,Has Bird Flu Infected China?,Has Bird Flu Infected China?,12:01 AM ET
211,1998-01-05 00:00:00,61,Currency Weakness Will Stick,Currency Weakness Will Stick,12:01 AM ET
212,1998-01-05 00:00:00,62,Reagan National Airport,Reagan National Airport,12:01 AM ET
213,1998-01-05 00:00:00,63,Turkey Plans Eurobond,Turkey Plans Eurobond,12:01 AM ET
214,1998-01-05 00:00:00,64,South Korea Looks at Solutions,South Korea Looks at Solutions,12:01 AM ET
215,1998-01-05 00:00:00,65,China Sets New Guidelines,China Sets New Guidelines,12:01 AM ET
216,1998-01-05 00:00:00,66,Malaysian Firms Rush to Merge,Malaysian Firms Rush to Merge,12:01 AM ET
217,1998-01-05 00:00:00,67,No  Smoking!,No  Smoking!,12:01 AM ET
218,1998-01-05 00:00:00,68,Matters of Life and Death,Matters of Life and Death,12:01 AM ET
219,1998-01-05 00:00:00,69,Taipei Seeks Investment in Asia,Taipei Seeks Investment in Asia,12:01 AM ET
220,1998-01-05 00:00:00,70,Pepper . . . and Salt,Pepper . . . and Salt,12:01 AM ET
221,1998-01-05 00:00:00,71,Former Bre-X Executive Sued,Former Bre-X Executive Sued,12:01 AM ET
222,1998-01-05 00:00:00,72,"Alitalia, SIA May Set Deal","Alitalia, SIA May Set Deal",12:01 AM ET
223,1998-01-05 00:00:00,73,HPH Holders Balk at Offer,HPH Holders Balk at Offer,12:01 AM ET
224,1998-01-05 00:00:00,74,European IPOs to Continue,European IPOs to Continue,12:01 AM ET
225,1998-01-05 00:00:00,75,Turkey-Israel Alliance Grows,Turkey-Israel Alliance Grows,12:01 AM ET
226,1998-01-05 00:00:00,76,Italian Deficit Drops Sharply,Italian Deficit Drops Sharply,12:01 AM ET
227,1998-01-05 00:00:00,77,Deregulation Rings In Problems,Deregulation Rings In Problems,12:01 AM ET
228,1998-01-05 00:00:00,78,Compaq Shakes Up Industry,Compaq Shakes Up Industry,12:01 AM ET
229,1998-01-05 00:00:00,79,Ruling Clouds Federal Probe,Ruling Clouds Federal Probe,12:01 AM ET
230,1998-01-05 00:00:00,80,Heinz Readies Super Bowl Blitz,Heinz Readies Super Bowl Blitz,12:01 AM ET
231,1998-01-05 00:00:00,81,Corrections & Amplifications,Corrections & Amplifications,12:01 AM ET
232,1998-01-05 00:00:00,82,Polaris Offers On-Line Trading,Polaris Offers On-Line Trading,12:01 AM ET
233,1998-01-05 00:00:00,83,The Outlook,The Outlook,12:01 AM ET
234,1998-01-05 00:00:00,84,Insurance Outlays Decline Again,Insurance Outlays Decline Again,12:01 AM ET
235,1998-01-05 00:00:00,85,Power Plant Generates a Fight,Power Plant Generates a Fight,12:01 AM ET
236,1998-01-05 00:00:00,86,Olympic Airways Head Resigns,Olympic Airways Head Resigns,12:01 AM ET
237,1998-01-05 00:00:00,87,OSHA Fines Hudson Foods,OSHA Fines Hudson Foods,12:01 AM ET
238,1998-01-05 00:00:00,88,Retailer Buys Out Partner,Retailer Buys Out Partner,12:01 AM ET
239,1998-01-05 00:00:00,89,Cooperatives to Receive Funds,Cooperatives to Receive Funds,12:01 AM ET
240,1998-01-05 00:00:00,90,Meditrust to Buy La Quinta Inns,Meditrust to Buy La Quinta Inns,12:01 AM ET
241,1998-01-05 00:00:00,91,Ford Facility May Build Jaguars,Ford Facility May Build Jaguars,12:01 AM ET
242,1998-01-06 00:00:00,1,A Sobering Self-Evaluation,A Sobering Self-Evaluation,11:59 PM ET
243,1998-01-06 00:00:00,2,Best Selling Books,Best Selling Books,11:15 PM ET
244,1998-01-06 00:00:00,3,PalmPilot Faces Competition,PalmPilot Faces Competition,7:35 PM ET
245,1998-01-06 00:00:00,4,Banks Wait on Korean Debt,Banks Wait on Korean Debt,7:28 PM ET
246,1998-01-06 00:00:00,5,"Gold, Oil Losses Sink Shares","Gold, Oil Losses Sink Shares",5:35 PM ET
247,1998-01-06 00:00:00,6,Read-Rite to Miss Expectations,Read-Rite to Miss Expectations,5:33 PM ET
248,1998-01-06 00:00:00,7,U.S. Loss Sinks Market,U.S. Loss Sinks Market,5:32 PM ET
249,1998-01-06 00:00:00,8,Asia Fears Sink Market,Asia Fears Sink Market,5:32 PM ET
250,1998-01-06 00:00:00,9,"U.S., Brazil Losses Sink Shares","U.S., Brazil Losses Sink Shares",5:21 PM ET
251,1998-01-06 00:00:00,10,Qwest Wins AGIS Contract,Qwest Wins AGIS Contract,4:41 PM ET
252,1998-01-06 00:00:00,11,"Warner, PolyGram Team Up","Warner, PolyGram Team Up",3:01 PM ET
253,1998-01-06 00:00:00,12,Market Inches Higher,Market Inches Higher,1:39 PM ET
254,1998-01-06 00:00:00,13,Oil Shares Lead Decline,Oil Shares Lead Decline,1:29 PM ET
255,1998-01-06 00:00:00,14,Bay Buys Stake in NetSpeak,Bay Buys Stake in NetSpeak,1:01 PM ET
256,1998-01-06 00:00:00,15,EU Is Poised to Fine Volkswagen,EU Is Poised to Fine Volkswagen,12:34 PM ET
257,1998-01-06 00:00:00,16,Profit-Taking Hits Shares,Profit-Taking Hits Shares,12:24 PM ET
258,1998-01-06 00:00:00,17,Profit-Taking Sinks Shares,Profit-Taking Sinks Shares,12:24 PM ET
259,1998-01-06 00:00:00,18,Global Decline Sinks Shares,Global Decline Sinks Shares,12:23 PM ET
260,1998-01-06 00:00:00,19,Lilly Deal Lifts Inhale's Stock,Lilly Deal Lifts Inhale's Stock,11:48 AM ET
261,1998-01-06 00:00:00,20,Suharto Delivers Budget Address,Suharto Delivers Budget Address,11:42 AM ET
262,1998-01-06 00:00:00,21,Gold's Drop Pressures Market,Gold's Drop Pressures Market,11:41 AM ET
263,1998-01-06 00:00:00,22,Profit-Taking Hits Market,Profit-Taking Hits Market,11:40 AM ET
264,1998-01-06 00:00:00,23,Building Outlays Decline 0.9%,Building Outlays Decline 0.9%,10:47 AM ET
265,1998-01-06 00:00:00,24,Markets Are Closed,Markets Are Closed,7:54 AM ET
266,1998-01-06 00:00:00,25,Markets Are Closed,Markets Are Closed,7:47 AM ET
267,1998-01-06 00:00:00,26,Markets Are Closed,Markets Are Closed,7:46 AM ET
268,1998-01-06 00:00:00,27,Banking Shares Lead Rise,Banking Shares Lead Rise,7:43 AM ET
